seed,target,success,path_len,sp_len,stretch,failure_reason
OLQDR,dBWMR20,True,4,4,1.0,
OLQDR,dBWMR21,True,4,4,1.0,
OLQDR,dBWMR22,False,10,4,inf,dead_end
OLQDR,dBWMR23,True,6,4,1.5,
OLQDR,dBWMR24,True,8,4,2.0,
OLQDR,vBWML8,True,2,2,1.0,
OLQDR,vBWML9,True,2,2,1.0,
OLQDR,vBWML10,True,2,2,1.0,
OLQDR,vBWML11,True,2,2,1.0,
OLQDR,vBWML12,True,2,2,1.0,
OLQDR,vBWML13,True,2,2,1.0,
OLQDR,vBWML14,True,2,2,1.0,
OLQDR,vBWML15,True,2,2,1.0,
OLQDR,vBWML16,True,2,2,1.0,
OLQDR,vBWML17,True,3,3,1.0,
OLQDR,vBWML18,True,4,4,1.0,
OLQDR,vBWML19,True,4,4,1.0,
OLQDR,vBWML20,True,4,4,1.0,
OLQDR,vBWML21,True,4,4,1.0,
OLQDR,vBWML22,True,4,3,1.3333333333333333,
OLQDR,vBWML23,False,10,4,inf,dead_end
OLQDR,vBWMR8,False,4,3,inf,dead_end
OLQDR,vBWMR9,True,4,3,1.3333333333333333,
OLQDR,vBWMR10,False,14,3,inf,dead_end
OLQDR,vBWMR11,False,14,3,inf,dead_end
OLQDR,vBWMR12,False,13,3,inf,dead_end
OLQDR,vBWMR13,False,13,3,inf,dead_end
OLQDR,vBWMR14,False,10,3,inf,dead_end
OLQDR,vBWMR15,False,10,3,inf,dead_end
OLQDR,vBWMR16,False,9,3,inf,dead_end
OLQDR,vBWMR17,False,9,4,inf,dead_end
OLQDR,vBWMR18,False,9,4,inf,dead_end
OLQDR,vBWMR19,False,7,4,inf,dead_end
OLQDR,vBWMR20,False,9,3,inf,dead_end
OLQDR,vBWMR21,True,4,4,1.0,
OLQDR,vBWMR22,True,4,3,1.3333333333333333,
OLQDR,vBWMR23,False,6,4,inf,dead_end
OLQDR,vBWMR24,True,9,4,2.25,
OLQDR,CEPshDL,True,13,4,3.25,
OLQDR,CEPshDR,True,4,3,1.3333333333333333,
OLQDR,CEPshVL,True,8,3,2.6666666666666665,
OLQDR,CEPshVR,True,2,2,1.0,
OLQDR,GLRDL,True,6,3,2.0,
OLQDR,GLRDR,False,2,3,inf,dead_end
OLQDR,GLRL,True,2,2,1.0,
OLQDR,GLRR,True,2,2,1.0,
OLQDR,GLRVL,False,6,2,inf,dead_end
OLQDR,GLRVR,False,2,3,inf,dead_end
OLQDR,CANL,True,7,4,1.75,
OLQDR,CANR,False,17,4,inf,dead_end
OLQDR,exc_cell,False,13,4,inf,dead_end
OLQDR,exc_gl,False,6,3,inf,dead_end
OLQDR,hmc,True,3,3,1.0,
OLQDR,hyp,True,3,3,1.0,
OLQDR,int,False,9,4,inf,dead_end
OLQDR,mu_intL,False,9,5,inf,dead_end
OLQDR,mu_intR,False,9,4,inf,dead_end
OLQDR,mu_anal,False,9,4,inf,dead_end
OLQDR,mu_sph,False,9,4,inf,dead_end
OLQDR,vm2AL,False,9,4,inf,dead_end
OLQDR,vm2AR,False,9,4,inf,dead_end
OLQDR,vm1AL,False,11,5,inf,dead_end
OLQDR,vm1AR,False,10,4,inf,dead_end
OLQDR,vm1PL,False,11,6,inf,dead_end
OLQDR,vm1PR,False,11,5,inf,dead_end
OLQDR,vm2PL,False,10,4,inf,dead_end
OLQDR,vm2PR,False,10,4,inf,dead_end
OLQVL,URADL,False,9,3,inf,dead_end
OLQVL,URADR,False,3,3,inf,dead_end
OLQVL,URAVL,True,3,2,1.5,
OLQVL,URAVR,True,3,3,1.0,
OLQVL,RMEL,False,3,2,inf,dead_end
OLQVL,RMER,True,2,2,1.0,
OLQVL,RMED,True,3,3,1.0,
OLQVL,RMEV,True,2,2,1.0,
OLQVL,RMDDL,True,1,1,1.0,
OLQVL,RMDDR,True,3,3,1.0,
OLQVL,RMDL,True,2,2,1.0,
OLQVL,RMDR,True,2,2,1.0,
OLQVL,RMDVL,True,3,2,1.5,
OLQVL,RMDVR,True,1,1,1.0,
OLQVL,RIVL,True,4,3,1.3333333333333333,
OLQVL,RIVR,False,9,2,inf,dead_end
OLQVL,RMHL,True,1,1,1.0,
OLQVL,RMHR,False,4,2,inf,dead_end
OLQVL,SABD,True,11,2,5.5,
OLQVL,SABVL,False,4,2,inf,dead_end
OLQVL,SABVR,True,27,2,13.5,
OLQVL,SMDDL,True,4,2,2.0,
OLQVL,SMDDR,True,3,2,1.5,
OLQVL,SMDVL,True,8,3,2.6666666666666665,
OLQVL,SMDVR,True,2,2,1.0,
OLQVL,SMBDL,True,3,2,1.5,
OLQVL,SMBDR,True,7,2,3.5,
OLQVL,SMBVL,False,5,2,inf,dead_end
OLQVL,SMBVR,True,12,3,4.0,
OLQVL,SIBDL,True,1,1,1.0,
OLQVL,SIBDR,True,8,3,2.6666666666666665,
OLQVL,SIBVL,True,2,2,1.0,
OLQVL,SIBVR,True,2,2,1.0,
OLQVL,SIADL,True,2,2,1.0,
OLQVL,SIADR,True,7,3,2.3333333333333335,
OLQVL,SIAVL,True,1,1,1.0,
OLQVL,SIAVR,True,6,3,2.0,
OLQVL,DA01,False,4,2,inf,dead_end
OLQVL,DA02,False,18,2,inf,dead_end
OLQVL,DA03,False,13,2,inf,dead_end
OLQVL,DA04,True,2,2,1.0,
OLQVL,DA05,True,2,2,1.0,
OLQVL,DA06,True,2,2,1.0,
OLQVL,DA07,True,15,2,7.5,
OLQVL,DA08,True,2,2,1.0,
OLQVL,DA09,True,2,2,1.0,
OLQVL,PDA,True,3,3,1.0,
OLQVL,DB01,False,14,2,inf,dead_end
OLQVL,DB02,False,14,3,inf,dead_end
OLQVL,DB03,False,16,3,inf,dead_end
OLQVL,DB04,True,10,2,5.0,
OLQVL,DB05,True,2,2,1.0,
OLQVL,DB06,False,17,3,inf,dead_end
OLQVL,DB07,True,3,2,1.5,
OLQVL,AS01,False,16,3,inf,dead_end
OLQVL,AS02,False,15,2,inf,dead_end
OLQVL,AS03,False,15,3,inf,dead_end
OLQVL,AS04,False,13,2,inf,dead_end
OLQVL,AS05,True,2,2,1.0,
OLQVL,AS06,False,14,3,inf,dead_end
OLQVL,AS07,False,20,2,inf,dead_end
OLQVL,AS08,True,9,2,4.5,
OLQVL,AS09,False,5,3,inf,dead_end
OLQVL,AS10,True,2,2,1.0,
OLQVL,AS11,True,2,2,1.0,
OLQVL,PDB,True,4,3,1.3333333333333333,
OLQVL,DD01,False,20,3,inf,dead_end
OLQVL,DD02,False,12,3,inf,dead_end
OLQVL,DD03,True,3,3,1.0,
OLQVL,DD04,True,13,3,4.333333333333333,
OLQVL,DD05,False,5,3,inf,dead_end
OLQVL,DD06,True,3,3,1.0,
OLQVL,VA01,False,20,2,inf,dead_end
OLQVL,VA02,False,17,2,inf,dead_end
OLQVL,VA03,False,14,2,inf,dead_end
OLQVL,VA04,False,14,2,inf,dead_end
OLQVL,VA05,False,13,2,inf,dead_end
OLQVL,VA06,False,13,2,inf,dead_end
OLQVL,VA07,True,2,2,1.0,
OLQVL,VA08,True,2,2,1.0,
OLQVL,VA09,True,2,2,1.0,
OLQVL,VA10,True,2,2,1.0,
OLQVL,VA11,True,2,2,1.0,
OLQVL,VA12,True,3,2,1.5,
OLQVL,VB01,False,18,3,inf,dead_end
OLQVL,VB02,False,13,3,inf,dead_end
OLQVL,VB03,False,14,3,inf,dead_end
OLQVL,VB04,False,13,3,inf,dead_end
OLQVL,VB05,False,13,3,inf,dead_end
OLQVL,VB06,True,3,3,1.0,
OLQVL,VB07,True,4,3,1.3333333333333333,
OLQVL,VB08,True,3,3,1.0,
OLQVL,VB09,True,5,3,1.6666666666666667,
OLQVL,VB10,True,4,3,1.3333333333333333,
OLQVL,VB11,True,2,2,1.0,
OLQVL,VD01,False,17,2,inf,dead_end
OLQVL,VD02,False,16,3,inf,dead_end
OLQVL,VD03,False,12,3,inf,dead_end
OLQVL,VD04,False,13,3,inf,dead_end
OLQVL,VD05,False,11,3,inf,dead_end
OLQVL,VD06,True,3,3,1.0,
OLQVL,VD07,True,3,3,1.0,
OLQVL,VD08,False,8,3,inf,dead_end
OLQVL,VD09,True,3,3,1.0,
OLQVL,VD10,True,3,3,1.0,
OLQVL,VD11,True,3,3,1.0,
OLQVL,VD12,True,3,3,1.0,
OLQVL,VD13,True,4,3,1.3333333333333333,
OLQVL,HSNL,False,9,3,inf,dead_end
OLQVL,HSNR,True,4,3,1.3333333333333333,
OLQVL,VC01,False,13,3,inf,dead_end
OLQVL,VC02,False,13,3,inf,dead_end
OLQVL,VC03,False,14,3,inf,dead_end
OLQVL,VC04,False,13,4,inf,dead_end
OLQVL,VC05,False,12,3,inf,dead_end
OLQVL,VC06,False,17,3,inf,dead_end
OLQVL,dBWML1,False,6,3,inf,dead_end
OLQVL,dBWML2,False,5,3,inf,dead_end
OLQVL,dBWML3,True,2,2,1.0,
OLQVL,dBWML4,False,9,3,inf,dead_end
OLQVL,dBWML5,False,4,3,inf,dead_end
OLQVL,dBWML6,False,4,3,inf,dead_end
OLQVL,dBWML7,False,3,3,inf,dead_end
OLQVL,dBWMR1,True,2,2,1.0,
OLQVL,dBWMR2,True,2,2,1.0,
OLQVL,dBWMR3,True,2,2,1.0,
OLQVL,dBWMR4,True,2,2,1.0,
OLQVL,dBWMR5,True,2,2,1.0,
OLQVL,dBWMR6,False,6,2,inf,dead_end
OLQVL,dBWMR7,False,3,2,inf,dead_end
OLQVL,vBWML1,True,2,2,1.0,
OLQVL,vBWML2,True,2,2,1.0,
OLQVL,vBWML3,True,2,2,1.0,
OLQVL,vBWML4,True,2,2,1.0,
OLQVL,vBWML5,True,2,2,1.0,
OLQVL,vBWML6,True,2,2,1.0,
OLQVL,vBWML7,True,2,2,1.0,
OLQVL,vBWMR1,False,3,3,inf,dead_end
OLQVL,vBWMR2,True,5,3,1.6666666666666667,
OLQVL,vBWMR3,True,7,2,3.5,
OLQVL,vBWMR4,True,4,3,1.3333333333333333,
OLQVL,vBWMR5,False,6,3,inf,dead_end
OLQVL,vBWMR6,True,2,2,1.0,
OLQVL,vBWMR7,False,3,2,inf,dead_end
OLQVL,dBWML8,False,3,3,inf,dead_end
OLQVL,dBWML9,False,19,3,inf,dead_end
OLQVL,dBWML10,False,17,3,inf,dead_end
OLQVL,dBWML11,False,15,3,inf,dead_end
OLQVL,dBWML12,False,15,3,inf,dead_end
OLQVL,dBWML13,False,13,3,inf,dead_end
OLQVL,dBWML14,True,3,3,1.0,
OLQVL,dBWML15,False,4,3,inf,dead_end
OLQVL,dBWML16,False,7,3,inf,dead_end
OLQVL,dBWML17,False,8,3,inf,dead_end
OLQVL,dBWML18,False,8,3,inf,dead_end
OLQVL,dBWML19,True,3,3,1.0,
OLQVL,dBWML20,True,3,3,1.0,
OLQVL,dBWML21,True,3,3,1.0,
OLQVL,dBWML22,True,3,3,1.0,
OLQVL,dBWML23,True,3,3,1.0,
OLQVL,dBWML24,True,3,3,1.0,
OLQVL,dBWMR8,False,3,2,inf,dead_end
OLQVL,dBWMR9,False,19,2,inf,dead_end
OLQVL,dBWMR10,False,16,2,inf,dead_end
OLQVL,dBWMR11,False,15,2,inf,dead_end
OLQVL,dBWMR12,False,15,2,inf,dead_end
OLQVL,dBWMR13,True,3,2,1.5,
OLQVL,dBWMR14,True,13,2,6.5,
OLQVL,dBWMR15,False,4,2,inf,dead_end
OLQVL,dBWMR16,False,6,2,inf,dead_end
OLQVL,dBWMR17,False,8,3,inf,dead_end
OLQVL,dBWMR18,False,8,3,inf,dead_end
OLQVL,dBWMR19,True,3,3,1.0,
OLQVL,dBWMR20,True,3,3,1.0,
OLQVL,dBWMR21,True,3,3,1.0,
OLQVL,dBWMR22,True,3,3,1.0,
OLQVL,dBWMR23,True,3,3,1.0,
OLQVL,dBWMR24,True,3,3,1.0,
OLQVL,vBWML8,True,2,2,1.0,
OLQVL,vBWML9,True,2,2,1.0,
OLQVL,vBWML10,True,2,2,1.0,
OLQVL,vBWML11,False,13,2,inf,dead_end
OLQVL,vBWML12,True,2,2,1.0,
OLQVL,vBWML13,True,2,2,1.0,
OLQVL,vBWML14,True,2,2,1.0,
OLQVL,vBWML15,False,13,2,inf,dead_end
OLQVL,vBWML16,True,5,2,2.5,
OLQVL,vBWML17,True,3,3,1.0,
OLQVL,vBWML18,True,3,3,1.0,
OLQVL,vBWML19,True,3,3,1.0,
OLQVL,vBWML20,True,4,3,1.3333333333333333,
OLQVL,vBWML21,True,6,3,2.0,
OLQVL,vBWML22,True,7,3,2.3333333333333335,
OLQVL,vBWML23,False,3,3,inf,dead_end
OLQVL,vBWMR8,False,3,3,inf,dead_end
OLQVL,vBWMR9,True,4,3,1.3333333333333333,
OLQVL,vBWMR10,False,13,3,inf,dead_end
OLQVL,vBWMR11,False,13,3,inf,dead_end
OLQVL,vBWMR12,False,13,3,inf,dead_end
OLQVL,vBWMR13,False,13,3,inf,dead_end
OLQVL,vBWMR14,False,14,3,inf,dead_end
OLQVL,vBWMR15,False,13,3,inf,dead_end
OLQVL,vBWMR16,False,15,3,inf,dead_end
OLQVL,vBWMR17,True,3,3,1.0,
OLQVL,vBWMR18,True,3,3,1.0,
OLQVL,vBWMR19,True,3,3,1.0,
OLQVL,vBWMR20,True,4,3,1.3333333333333333,
OLQVL,vBWMR21,False,7,3,inf,dead_end
OLQVL,vBWMR22,True,7,3,2.3333333333333335,
OLQVL,vBWMR23,False,7,3,inf,dead_end
OLQVL,vBWMR24,False,3,3,inf,dead_end
OLQVL,CEPshDL,True,13,3,4.333333333333333,
OLQVL,CEPshDR,False,3,4,inf,dead_end
OLQVL,CEPshVL,True,9,3,3.0,
OLQVL,CEPshVR,True,3,3,1.0,
OLQVL,GLRDL,False,2,3,inf,dead_end
OLQVL,GLRDR,False,5,3,inf,dead_end
OLQVL,GLRL,True,3,3,1.0,
OLQVL,GLRR,True,3,3,1.0,
OLQVL,GLRVL,False,5,2,inf,dead_end
OLQVL,GLRVR,False,3,3,inf,dead_end
OLQVL,CANL,False,18,3,inf,dead_end
OLQVL,CANR,False,18,3,inf,dead_end
OLQVL,exc_cell,False,12,3,inf,dead_end
OLQVL,exc_gl,False,7,3,inf,dead_end
OLQVL,hmc,True,3,3,1.0,
OLQVL,hyp,True,2,2,1.0,
OLQVL,int,False,10,4,inf,dead_end
OLQVL,mu_intL,False,8,4,inf,dead_end
OLQVL,mu_intR,False,9,3,inf,dead_end
OLQVL,mu_anal,False,9,3,inf,dead_end
OLQVL,mu_sph,False,8,3,inf,dead_end
OLQVL,vm2AL,False,6,4,inf,dead_end
OLQVL,vm2AR,False,12,4,inf,dead_end
OLQVL,vm1AL,False,5,5,inf,dead_end
OLQVL,vm1AR,True,3,3,1.0,
OLQVL,vm1PL,False,11,6,inf,dead_end
OLQVL,vm1PR,False,11,4,inf,dead_end
OLQVL,vm2PL,False,5,4,inf,dead_end
OLQVL,vm2PR,True,8,4,2.0,
OLQVR,URADL,False,8,3,inf,dead_end
OLQVR,URADR,False,2,3,inf,dead_end
OLQVR,URAVL,True,4,3,1.3333333333333333,
OLQVR,URAVR,True,2,2,1.0,
OLQVR,RMEL,False,2,3,inf,dead_end
OLQVR,RMER,True,1,1,1.0,
OLQVR,RMED,True,6,2,3.0,
OLQVR,RMEV,True,5,2,2.5,
OLQVR,RMDDL,True,2,2,1.0,
OLQVR,RMDDR,True,1,1,1.0,
OLQVR,RMDL,True,2,2,1.0,
OLQVR,RMDR,True,5,2,2.5,
OLQVR,RMDVL,True,1,1,1.0,
OLQVR,RMDVR,True,2,2,1.0,
OLQVR,RIVL,True,3,2,1.5,
OLQVR,RIVR,False,8,3,inf,dead_end
OLQVR,RMHL,True,4,2,2.0,
OLQVR,RMHR,True,1,1,1.0,
OLQVR,SABD,True,13,3,4.333333333333333,
OLQVR,SABVL,False,8,3,inf,dead_end
OLQVR,SABVR,True,26,3,8.666666666666666,
OLQVR,SMDDL,False,6,2,inf,dead_end
OLQVR,SMDDR,True,2,2,1.0,
OLQVR,SMDVL,True,3,2,1.5,
OLQVR,SMDVR,True,4,2,2.0,
OLQVR,SMBDL,True,4,2,2.0,
OLQVR,SMBDR,True,3,2,1.5,
OLQVR,SMBVL,True,4,3,1.3333333333333333,
OLQVR,SMBVR,True,6,2,3.0,
OLQVR,SIBDL,True,9,3,3.0,
OLQVR,SIBDR,True,1,1,1.0,
OLQVR,SIBVL,True,5,3,1.6666666666666667,
OLQVR,SIBVR,True,2,2,1.0,
OLQVR,SIADL,True,10,2,5.0,
OLQVR,SIADR,True,2,2,1.0,
OLQVR,SIAVL,True,3,3,1.0,
OLQVR,SIAVR,True,6,2,3.0,
OLQVR,DA01,False,22,3,inf,dead_end
OLQVR,DA02,False,14,3,inf,dead_end
OLQVR,DA03,False,14,3,inf,dead_end
OLQVR,DA04,False,13,3,inf,dead_end
OLQVR,DA05,False,12,3,inf,dead_end
OLQVR,DA06,False,12,3,inf,dead_end
OLQVR,DA07,True,16,3,5.333333333333333,
OLQVR,DA08,True,3,3,1.0,
OLQVR,DA09,True,4,3,1.3333333333333333,
OLQVR,PDA,True,4,3,1.3333333333333333,
OLQVR,DB01,False,14,3,inf,dead_end
OLQVR,DB02,False,14,3,inf,dead_end
OLQVR,DB03,False,12,3,inf,dead_end
OLQVR,DB04,False,12,3,inf,dead_end
OLQVR,DB05,False,22,3,inf,dead_end
OLQVR,DB06,False,18,3,inf,dead_end
OLQVR,DB07,True,4,3,1.3333333333333333,
OLQVR,AS01,False,14,3,inf,dead_end
OLQVR,AS02,False,14,3,inf,dead_end
OLQVR,AS03,False,14,3,inf,dead_end
OLQVR,AS04,False,13,3,inf,dead_end
OLQVR,AS05,False,13,3,inf,dead_end
OLQVR,AS06,False,12,3,inf,dead_end
OLQVR,AS07,False,21,3,inf,dead_end
OLQVR,AS08,True,10,3,3.3333333333333335,
OLQVR,AS09,False,7,3,inf,dead_end
OLQVR,AS10,True,3,3,1.0,
OLQVR,AS11,True,3,3,1.0,
OLQVR,PDB,True,6,4,1.5,
OLQVR,DD01,False,22,3,inf,dead_end
OLQVR,DD02,False,14,4,inf,dead_end
OLQVR,DD03,False,13,4,inf,dead_end
OLQVR,DD04,False,11,4,inf,dead_end
OLQVR,DD05,True,4,4,1.0,
OLQVR,DD06,True,4,3,1.3333333333333333,
OLQVR,VA01,False,21,3,inf,dead_end
OLQVR,VA02,False,15,3,inf,dead_end
OLQVR,VA03,False,14,3,inf,dead_end
OLQVR,VA04,False,14,3,inf,dead_end
OLQVR,VA05,False,13,3,inf,dead_end
OLQVR,VA06,False,13,3,inf,dead_end
OLQVR,VA07,False,13,3,inf,dead_end
OLQVR,VA08,False,12,3,inf,dead_end
OLQVR,VA09,False,11,3,inf,dead_end
OLQVR,VA10,False,10,3,inf,dead_end
OLQVR,VA11,True,4,3,1.3333333333333333,
OLQVR,VA12,True,3,3,1.0,
OLQVR,VB01,True,15,2,7.5,
OLQVR,VB02,False,13,3,inf,dead_end
OLQVR,VB03,False,14,3,inf,dead_end
OLQVR,VB04,False,13,3,inf,dead_end
OLQVR,VB05,False,13,3,inf,dead_end
OLQVR,VB06,False,12,3,inf,dead_end
OLQVR,VB07,False,12,3,inf,dead_end
OLQVR,VB08,False,11,3,inf,dead_end
OLQVR,VB09,False,10,3,inf,dead_end
OLQVR,VB10,False,11,3,inf,dead_end
OLQVR,VB11,True,5,3,1.6666666666666667,
OLQVR,VD01,False,20,2,inf,dead_end
OLQVR,VD02,False,16,3,inf,dead_end
OLQVR,VD03,False,14,3,inf,dead_end
OLQVR,VD04,False,14,4,inf,dead_end
OLQVR,VD05,False,13,4,inf,dead_end
OLQVR,VD06,False,13,4,inf,dead_end
OLQVR,VD07,False,12,4,inf,dead_end
OLQVR,VD08,False,12,4,inf,dead_end
OLQVR,VD09,False,10,3,inf,dead_end
OLQVR,VD10,False,6,4,inf,dead_end
OLQVR,VD11,False,10,3,inf,dead_end
OLQVR,VD12,False,10,3,inf,dead_end
OLQVR,VD13,True,4,3,1.3333333333333333,
OLQVR,HSNL,False,11,3,inf,dead_end
OLQVR,HSNR,False,12,3,inf,dead_end
OLQVR,VC01,False,13,3,inf,dead_end
OLQVR,VC02,False,13,3,inf,dead_end
OLQVR,VC03,False,13,3,inf,dead_end
OLQVR,VC04,False,13,4,inf,dead_end
OLQVR,VC05,False,12,3,inf,dead_end
OLQVR,VC06,False,12,3,inf,dead_end
OLQVR,dBWML1,False,6,2,inf,dead_end
OLQVR,dBWML2,False,7,2,inf,dead_end
OLQVR,dBWML3,True,2,2,1.0,
OLQVR,dBWML4,True,2,2,1.0,
OLQVR,dBWML5,False,5,2,inf,dead_end
OLQVR,dBWML6,True,2,2,1.0,
OLQVR,dBWML7,True,2,2,1.0,
OLQVR,dBWMR1,False,6,2,inf,dead_end
OLQVR,dBWMR2,False,6,2,inf,dead_end
OLQVR,dBWMR3,False,7,3,inf,dead_end
OLQVR,dBWMR4,False,7,2,inf,dead_end
OLQVR,dBWMR5,False,12,3,inf,dead_end
OLQVR,dBWMR6,True,2,2,1.0,
OLQVR,dBWMR7,True,2,2,1.0,
OLQVR,vBWML1,True,2,2,1.0,
OLQVR,vBWML2,False,5,3,inf,dead_end
OLQVR,vBWML3,False,5,3,inf,dead_end
OLQVR,vBWML4,False,5,2,inf,dead_end
OLQVR,vBWML5,False,4,3,inf,dead_end
OLQVR,vBWML6,False,4,3,inf,dead_end
OLQVR,vBWML7,False,3,3,inf,dead_end
OLQVR,vBWMR1,False,8,3,inf,dead_end
OLQVR,vBWMR2,True,4,2,2.0,
OLQVR,vBWMR3,True,3,2,1.5,
OLQVR,vBWMR4,True,6,2,3.0,
OLQVR,vBWMR5,False,5,3,inf,dead_end
OLQVR,vBWMR6,False,5,2,inf,dead_end
OLQVR,vBWMR7,False,3,2,inf,dead_end
OLQVR,dBWML8,True,2,2,1.0,
OLQVR,dBWML9,True,2,2,1.0,
OLQVR,dBWML10,True,2,2,1.0,
OLQVR,dBWML11,True,2,2,1.0,
OLQVR,dBWML12,True,2,2,1.0,
OLQVR,dBWML13,True,2,2,1.0,
OLQVR,dBWML14,True,2,2,1.0,
OLQVR,dBWML15,False,5,2,inf,dead_end
OLQVR,dBWML16,False,8,2,inf,dead_end
OLQVR,dBWML17,True,4,3,1.3333333333333333,
OLQVR,dBWML18,True,4,4,1.0,
OLQVR,dBWML19,True,4,4,1.0,
OLQVR,dBWML20,True,4,4,1.0,
OLQVR,dBWML21,True,4,4,1.0,
OLQVR,dBWML22,True,5,4,1.25,
OLQVR,dBWML23,True,7,4,1.75,
OLQVR,dBWML24,False,8,4,inf,dead_end
OLQVR,dBWMR8,False,4,3,inf,dead_end
OLQVR,dBWMR9,False,17,3,inf,dead_end
OLQVR,dBWMR10,False,16,3,inf,dead_end
OLQVR,dBWMR11,False,15,3,inf,dead_end
OLQVR,dBWMR12,False,15,3,inf,dead_end
OLQVR,dBWMR13,False,13,3,inf,dead_end
OLQVR,dBWMR14,False,12,3,inf,dead_end
OLQVR,dBWMR15,False,5,3,inf,dead_end
OLQVR,dBWMR16,False,5,3,inf,dead_end
OLQVR,dBWMR17,True,4,4,1.0,
OLQVR,dBWMR18,True,4,4,1.0,
OLQVR,dBWMR19,True,4,4,1.0,
OLQVR,dBWMR20,True,4,4,1.0,
OLQVR,dBWMR21,True,4,4,1.0,
OLQVR,dBWMR22,False,10,4,inf,dead_end
OLQVR,dBWMR23,True,6,4,1.5,
OLQVR,dBWMR24,True,8,4,2.0,
OLQVR,vBWML8,False,16,3,inf,dead_end
OLQVR,vBWML9,False,17,3,inf,dead_end
OLQVR,vBWML10,False,14,3,inf,dead_end
OLQVR,vBWML11,False,13,3,inf,dead_end
OLQVR,vBWML12,False,15,3,inf,dead_end
OLQVR,vBWML13,False,15,3,inf,dead_end
OLQVR,vBWML14,False,15,3,inf,dead_end
OLQVR,vBWML15,False,13,3,inf,dead_end
OLQVR,vBWML16,False,13,3,inf,dead_end
OLQVR,vBWML17,False,12,4,inf,dead_end
OLQVR,vBWML18,False,12,4,inf,dead_end
OLQVR,vBWML19,False,10,4,inf,dead_end
OLQVR,vBWML20,False,10,4,inf,dead_end
OLQVR,vBWML21,True,4,4,1.0,
OLQVR,vBWML22,True,4,3,1.3333333333333333,
OLQVR,vBWML23,False,10,4,inf,dead_end
OLQVR,vBWMR8,False,3,3,inf,dead_end
OLQVR,vBWMR9,False,3,3,inf,dead_end
OLQVR,vBWMR10,False,13,3,inf,dead_end
OLQVR,vBWMR11,False,13,3,inf,dead_end
OLQVR,vBWMR12,False,15,3,inf,dead_end
OLQVR,vBWMR13,False,15,3,inf,dead_end
OLQVR,vBWMR14,False,14,3,inf,dead_end
OLQVR,vBWMR15,False,14,3,inf,dead_end
OLQVR,vBWMR16,False,12,3,inf,dead_end
OLQVR,vBWMR17,False,12,4,inf,dead_end
OLQVR,vBWMR18,False,12,4,inf,dead_end
OLQVR,vBWMR19,False,10,4,inf,dead_end
OLQVR,vBWMR20,False,12,3,inf,dead_end
OLQVR,vBWMR21,False,10,4,inf,dead_end
OLQVR,vBWMR22,False,10,3,inf,dead_end
OLQVR,vBWMR23,False,6,4,inf,dead_end
OLQVR,vBWMR24,True,9,4,2.25,
OLQVR,CEPshDL,True,13,4,3.25,
OLQVR,CEPshDR,False,8,3,inf,dead_end
OLQVR,CEPshVL,True,10,3,3.3333333333333335,
OLQVR,CEPshVR,True,3,2,1.5,
OLQVR,GLRDL,True,6,3,2.0,
OLQVR,GLRDR,False,2,3,inf,dead_end
OLQVR,GLRL,True,2,2,1.0,
OLQVR,GLRR,True,2,2,1.0,
OLQVR,GLRVL,False,6,3,inf,dead_end
OLQVR,GLRVR,False,2,3,inf,dead_end
OLQVR,CANL,True,7,5,1.4,
OLQVR,CANR,False,17,4,inf,dead_end
OLQVR,exc_cell,False,13,5,inf,dead_end
OLQVR,exc_gl,False,7,3,inf,dead_end
OLQVR,hmc,True,3,3,1.0,
OLQVR,hyp,True,3,2,1.5,
OLQVR,int,False,12,4,inf,dead_end
OLQVR,mu_intL,False,12,5,inf,dead_end
OLQVR,mu_intR,False,12,3,inf,dead_end
OLQVR,mu_anal,False,12,3,inf,dead_end
OLQVR,mu_sph,False,12,3,inf,dead_end
OLQVR,vm2AL,False,13,4,inf,dead_end
OLQVR,vm2AR,False,13,4,inf,dead_end
OLQVR,vm1AL,False,15,5,inf,dead_end
OLQVR,vm1AR,False,13,4,inf,dead_end
OLQVR,vm1PL,False,15,6,inf,dead_end
OLQVR,vm1PR,False,15,5,inf,dead_end
OLQVR,vm2PL,False,14,4,inf,dead_end
OLQVR,vm2PR,False,13,4,inf,dead_end
IL1DL,URADL,True,1,1,1.0,
IL1DL,URADR,False,6,2,inf,dead_end
IL1DL,URAVL,True,4,2,2.0,
IL1DL,URAVR,True,6,3,2.0,
IL1DL,RMEL,True,1,1,1.0,
IL1DL,RMER,False,5,2,inf,dead_end
IL1DL,RMED,True,2,2,1.0,
IL1DL,RMEV,True,1,1,1.0,
IL1DL,RMDDL,True,2,2,1.0,
IL1DL,RMDDR,True,1,1,1.0,
IL1DL,RMDL,True,2,2,1.0,
IL1DL,RMDR,True,2,2,1.0,
IL1DL,RMDVL,True,1,1,1.0,
IL1DL,RMDVR,True,2,2,1.0,
IL1DL,RIVL,True,3,3,1.0,
IL1DL,RIVR,False,8,3,inf,dead_end
IL1DL,RMHL,True,4,2,2.0,
IL1DL,RMHR,False,3,3,inf,dead_end
IL1DL,SABD,False,4,3,inf,dead_end
IL1DL,SABVL,False,2,3,inf,dead_end
IL1DL,SABVR,True,15,3,5.0,
IL1DL,SMDDL,False,4,3,inf,dead_end
IL1DL,SMDDR,True,3,2,1.5,
IL1DL,SMDVL,False,2,2,inf,dead_end
